plan_rows,exe_times
153872,15049.930
406009,1001.950
5794492,11833.324
3095970,12922.075
44324,12659.161
246,1048.515
745964,840.841
4458752,1910.120
89,1744.360
299158,8197.094
14,1565.141
1407306,16776.221
180,8745.073
89892,10472.840
903,11792.487
297022,8167.929
186,1623.889
1430,1912.032
1654631,966.874
45983,2205.624
1085889,895.821
63,1433.065
15566933,16651.479
2516252,1482.620
318260,15947.663
2579813,15160.543
1329830,4489.984
104,605.495
497092,3281.461
34223666,67369.588
12054,3082.474
186,2195.755
760193,4820.278
973,14175.613
21160,1077.742
66,1052.135
775275,8496.907
512977,920.686
6043883,32079.905
654023,16092.777
42,5829.021
1155441,8496.347
2032659,11658.711
222866,4798.635
10594,6001.306
1046289,18835.851
55610,3588.234
500,8937.879
13002247,11667.790
5979089,16906.376
319390,19445.687
15990553,16511.064
383943,3158.584
3625,3526.336
40932,16753.582
81840,20992.176
193496,1067.185
3715915,14806.698
34081542,14531.882
350313,9921.134
927710,4119.710
11323157,57905.876
2268391,1140.562
4778969,12055.233
30655860,75600.826
1434,5946.931
96,11107.051
1461710,19110.605
246,1020.786
121892274,116143.900
2167181,1535.516
1003834,11719.102
246,1046.268
2238312,12928.831
307677,8716.219
259223,3263.702
1836031,1080.219
1430,11421.161
29866026,19635.647
534419,6357.466
30423,5386.235
1685017,9659.524
50900,14189.475
3659463,10746.190
1068606,1101.514
2018224,1421.394
445432,11139.523
116516,4535.096
1965075,10593.982
937555,985.928
2248174,1123.718
32790,8338.556
17199914,12731.218
1352053,4348.911
10977723,12630.649
9409011,14675.177
230738,7545.092
309423,15707.677
500,8925.590
5,633.090
22455,2070.328
104,714.465
7143188,13572.593
75416,2072.047
1439368,4770.478
12839045,30760.232
4292,1917.776
1117940,13904.840
1342739,15836.466
11323288,33919.595
2354242,1077.508
1173388,9535.637
922,7022.884
2374369,1105.994
2179072,24819.317
74927,1113.339
282438,1205.094
9932759,35465.469
1074527,21458.456
6003,13532.875
3417068,24035.950
1761904,4536.928
178825,1132.312
22602,10620.633
17214267,12091.551
11379752,68177.033
2053350,1504.614
2756545,21347.613
6053618,16297.931
153486,2736.054
489,752.860
259,2789.709
410,5583.807
22644326,51450.844
2261771,19812.006
182713,13055.979
124,2022.902
1935493,10793.998
269514,7614.947
7718,2195.152
2014682,9873.049
2588784,7531.263
7555,1712.815
134,14395.575
4815780,18552.860
169331,6051.370
5303550,11738.458
3593512,1526.286
53,715.766
798561,4152.861
1805450,11101.121
99360,15391.571
47760926,92791.141
582643,15421.970
324,12231.709
85,1100.819
210884,17489.580
246,1169.034
5331914,16453.964
1480960,32422.709
33708134,68668.226
246,1143.768
164447,6792.296
7221628,18817.656
3,1658.464
651642,12921.441
21306563,13174.147
200260,2924.996
145827,23670.564
18,1307.495
838733,19817.174
256048,5386.529
5325,1336.418
29456913,101745.118
4560681,13171.391
17083396,11389.691
5888072,15743.862
8460953,10605.589
500,7720.147
4487964,1887.189
22757,808.107
474933,646.181
1885678,14476.077
153319082,177591.733
2556,2255.447
599002,10885.290
735927,3813.625
9,2060.919
104,621.915
174524,2590.204
2190064,12374.911
246,1057.191
818181,20925.712
1003,16784.619
15176081,13271.213
142,1044.474
7409428,32572.866
21,654.557
5596445,26103.366
324,11126.338
2225473,1517.570
23471507,50442.719
3818609,22741.391
1366,1278.273
3952649,13096.484
53,559.377
4678819,25609.465
1990282,11824.772
269566,5428.272
663,6285.188
12164,6694.454
120550,12191.657
2039,6330.732
89885,4956.348
44,1434.439
883230,5121.401
466515,9428.332
15504435,67966.462
24883010,66600.511
35436,2007.005
12438721,23826.114
973338,4844.440
4016219,18402.849
369305,1122.891
3296,4971.016
134,1577.015
1253630,951.124
14872617,19545.371
406718,3060.207
797749,6133.752
18215,2549.072
51,689.054
24,1323.035
1198038,26002.547
1006650,1098.812
28,1469.126
14637797,11935.288
63676,886.537
36766656,72260.664
130792068,138265.096
71709,2602.145
1160897,4001.118
20429,15099.517
334,12703.118
299,5441.394
7,1050.693
349,9705.707
222432,5190.930
1298,15450.752
218505,7871.568
551844,3308.342
66777,1959.376
57751,2472.630
2655180,26751.713
698070,8870.726
901473,4582.371
618570,931.903
443606,1141.207
627413,14455.986
15008572,11913.203
33,11837.234
3778987,6587.780
1773854,24590.208
1258543,1141.409
19384,661.658
1058850,7019.280
53738,3425.837
17908,3127.725
234165,9480.366
104,671.899
93584,2409.340
104,655.474
1081,1785.487
182489,17368.910
246,1059.495
332,11598.472
1807602,1038.469
2292547,25866.098
224,10862.638
28980395,14371.735
7,1995.999
246,1025.621
6055249,34241.927
20182,2175.313
561582,859.167
184548,15941.044
269485,3261.695
3799243,17621.935
714344,9973.683
539963,10018.541
247500,2520.112
54287,2292.061
13961,9930.507
6172237,10357.207
9709697,22136.315
525768,7006.253
587429,3057.726
30924575,13492.902
108675,7409.296
653621,8357.647
14337199,17818.742
15083581,31752.300
987258,784.911
17576572,31408.701
211969,5274.939
944086,6054.106
12747426,23636.803
31233627,13686.041
19715,12250.320
6746105,66028.732
246,969.232
35,4806.950
728844,876.155
45816,2919.080
124699,5712.431
31909,6081.574
267,5873.373
54965687,77375.045
5665402,20667.631
11840,1786.293
1342422,15829.818
2113056,24322.135
73,10108.204
1731665,1078.720
6998907,21357.185
866458,2686.117
29,1108.354
71,1186.198
57414,8300.283
20621120,10641.100
37792364,29896.711
246,706.597
2545566,16004.224
181552,11543.550
10793,2002.288
355,700.258
11393106,11916.945
1503931,11579.614
535791,16096.324
3655704,16555.315
876134,4894.870
1391375,15004.705
1046635,5628.416
183065,12847.921
246,586.950
3162410,10673.400
45149,692.513
18790687,30615.078
115405,12870.188
18,1000.637
91,1455.225
51,1647.947
751,4627.890
393,12992.366
502553,9333.909
41241389,52239.181
9502464,19461.247
383658,2729.711
68,1348.976
1582666,18265.337
1981794,801.380
3222218,9895.598
1051539,6740.884
950,9288.849
1366261,6317.325
5414,6611.343
6803762,25654.212
71047047,66188.048
3100,2377.390
1833666,24116.788
3596100,26236.850
151775,5090.621
104,714.772
1082179,15731.213
435923,22641.507
256687,18464.840
7085,2435.469
53,668.775
173032,10845.264
3072985,20196.384
30647143,46918.036
14764,8707.636
342976,959.550
27880,2239.844
3589908,1939.695
12784565,12498.750
500,10440.999
18877830,71027.436
6125615,30107.877
1694592,1113.492
36,2133.869
25133,13789.767
132199,7547.076
669062,7675.252
809082,1017.076
53,791.891
29116579,73471.580
36,12678.156
53912,17860.576
1429295,1439.999
500,9112.214
24747301,13737.504
1568,843.848
6459846,38704.481
9991504,63206.367
25220586,46697.198
222,6892.279
3106217,44078.163
1753575,14715.113
3988503,41207.612
4936497,10768.510
67947,4281.610
6948,15592.755
81568,5984.808
56854,13322.093
246,1075.401
217879,7004.633
224,10819.318
184483,5398.679
51,933.330
8950085,25056.186
3981574,1908.774
27928552,15625.366
398,1864.897
94,7459.432
2017016,5630.000
108738,9358.255
237058,16118.023
4963739,14178.750
12,12201.076
777485,864.170
9909614,14407.356
43535,13721.724
9794149,40452.101
26788522,15523.155
565765,17558.876
1974475,1625.490
1791977,29958.175
3668651,1830.123
8514907,21181.506
35343,3486.703
2928,2294.100
1140280,5384.137
3941730,1945.373
21552202,96476.836
1918893,4772.141
4166268,13716.982
1424940,25526.420
9543,9765.764
365596,3320.759
27024313,47933.090
7729087,31744.463
1312,14697.266
2606678,5832.432
37295850,81698.504
2203945,14206.834
225317,20666.964
943288,35411.561
3922246,1975.726
287594,6984.200
435,12425.915
17376310,70161.856
4897,5128.390
14045958,16120.983
16989763,11908.168
95863,3810.467
72732,8769.919
1046089,1272.824
2522148,22392.986
19512669,12162.825
3881422,1779.590
819264,13477.639
40780,5223.216
51,789.674
187,1992.763
1644671,15669.422
3648565,1815.860
80116,750.819
1356,1225.464
4118230,6944.123
5651,1973.335
2037001,16639.901
5878388,26782.458
895,10331.883
642618,10758.941
4880458,32998.914
8993313,11256.799
940244,3935.888
104,705.575
399597,6242.646
246,1043.161
18556,1984.689
34335142,45324.751
210012,9116.613
6286,1977.335
30,11647.206
2019947,5423.490
6506396,29556.655
472102,9982.393
3570175,16234.201
141317,4926.236
1614102,1440.327
70606,1968.007
2380,2828.491
75151,2774.120
8917714,46924.406
125399,9465.359
53,794.726
938932,4246.218
2165471,1592.697
176,11176.928
106394,3425.545
77139311,118435.695
9352321,29122.784
1299790,1339.511
4008496,1905.986
73005,7630.259
246,815.011
3041553,1718.645
41953,4400.744
144991,3671.165
31614113,58496.111
1165947,10124.736
45389068,84363.960
60028,15110.385
6087,1793.441
2399,5142.220
35289550,46742.070
246,1074.569
146176,7889.790
10725291,24936.891
496950,14109.043
45,1543.095
2912666,11845.172
3329,5852.622
2952845,1757.405
2579229,1182.003
57,1121.869
10255,2872.174
151,958.992
20418983,85627.482
838011,975.940
5791047,10566.532
4047587,17307.163
18954476,15521.097
610211,6563.583
4843435,10934.345
4115634,19456.161
4003781,29089.105
8277,7844.993
2369460,5563.146
16,1136.245
9181417,37937.524
529486,17563.931
895,10821.831
12443,2005.932
171372,4020.296
1397029,25226.518
186,2155.894
2898519,32910.412
9055947,43928.737
57578,2196.076
51318,947.865
2383773,1593.159
20487056,43175.122
3980052,1590.481
29913464,14025.295
37498,3104.057
23026331,98717.434
57857,6548.461
1783490,1016.460
224,11450.566
588968,11376.014
16699564,86165.460
11975464,23138.490
940017,3377.597
83,2741.539
29528378,13446.944
76549,2586.810
500,8164.453
25815,2212.289
23796,3288.878
1464371,12400.698
53,789.024
4664033,31739.813
104,690.262
104,704.020
1987267,1526.661
42456527,79467.505
17764888,50625.719
812140,15994.880
7821097,16882.169
18463,1525.850
101318,3808.461
254,1773.158
3739354,26726.315
36584944,73322.159
50502,19108.520
29891203,43381.154
531885,929.658
10322,2267.335
76393,10300.720
35,6620.684
32082428,56984.043
471110,6954.654
99,1948.032
194,8927.293
139087,3208.123
1560418,15260.438
58152,14823.417
101,8904.063
3549179,6567.550
10,1119.661
334253,6782.873
11449,19577.608
246,1063.302
139369,9804.058
15452406,14456.289
1871924,4959.219
599802,10044.015
961422,7550.954
787547,9431.354
26,2131.651
11635158,11738.201
16851818,11360.290
230966,11116.531
229,322.917
246,1137.530
1929967,4755.243
9228699,13413.456
841,2252.101
246,1079.049
246,1144.679
285,13231.951
47188,16227.284
91353,8720.607
593383,4009.522
5840563,21369.836
38276,13954.623
521,7742.823
433308,20493.789
34330041,14286.472
64,1057.373
66874,2652.581
1122178,12340.241
44443,2903.251
659111,5564.482
2731113,1479.812
31457,9197.674
2821484,6056.265
2246771,10357.621
534458,19820.831
4545,5925.793
2239284,1617.458
2671457,5328.060
5069875,12763.311
1,1630.020
24506,16827.208
14343414,49112.666
751,13466.774
342623,6068.446
4428469,11002.243
294260,8601.700
3126411,11703.040
7899592,41286.041
860062,8028.275
173539,4679.087
2310737,1287.051
7032452,35139.641
96,1114.880
1486851,1002.648
3030498,27153.376
220076,2374.776
545027,844.573
122952,5044.873
21344298,13008.112
12972845,52427.845
5474,930.151
246,1115.690
3924217,9697.776
125093,6328.477
54102105,99872.272
11096672,15026.320
606,6312.498
606,5677.127
739542,871.684
19390230,16216.333
324,11605.613
6455,5498.443
118,11969.976
63,679.983
205,894.092
2191279,25453.122
361148,11103.156
33655,12596.223
585530,1110.558
246,682.924
181616,7996.062
8872545,18649.177
548885,12236.341
38,8774.104
14844099,12437.100
3,9480.312
317722,6251.278
84795,9000.214
53,751.189
5,1058.614
12,1585.416
401964,17560.063
2,1820.063
7633453,27955.891
227,8554.835
1280,809.471
323,340.291
12708,12517.292
222562,6870.435
4416162,34810.096
500,8467.993
17577448,45609.002
405076,6439.689
26692124,60483.064
1848553,8499.731
1750627,12881.761
918942,3486.211
2779803,33759.917
2535082,14024.631
6682,13818.841
2166902,1601.163
14007507,43226.723
3251420,32069.575
699508,13573.139
59,1110.051
3383849,11071.228
785881,3851.142
2034459,14207.110
5979,14780.449
372160,7980.932
3226216,28152.747
1169873,12630.874
222829,5186.524
6732,2238.774
1189754,11118.607
516215,17937.499
244194,636.015
1186153,24975.214
832568,1035.330
7048758,31847.895
127531,13912.771
327426,3402.326
88801975,76858.894
14144859,41765.114
315997,1109.449
53378,13642.203
1181294,9510.353
1625916,26075.925
2390894,26815.941
204249,4621.543
411414,11351.090
4909593,9883.877
90541,7993.146
1488804,9998.772
203599,4944.593
51034,961.050
4803,3194.759
843461,835.807
18320727,14144.979
43036,4987.713
4439119,37067.437
2046520,19023.912
20974278,80538.460
246,1082.441
1577175,13739.741
24834341,77357.335
212767,5429.888
245075,5983.934
4,1034.204
51767,1826.560
140337,3346.778
1963,835.296
429430,3458.823
23628267,48868.583
6911003,11422.248
12116,2608.296
324,11531.647
12354430,14584.497
150912,4733.878
245150,2907.200
606,6306.890
70521,18476.019
402,6926.286
26996648,14262.912
1748673,11858.759
2859761,1689.860
110307,5371.388
51,781.594
1,109673.962
976416,7636.478
10535913,28314.897
18478,2348.868
2177,2242.491
13435,940.374
16176837,36126.927
205384,7012.476
45144,15934.298
6931172,12309.912
1798879,1475.391
451834,3032.094
665063,15623.201
64313,2829.019
4164901,9894.698
6518071,21270.530
7129796,33081.602
500,8845.240
414,6877.248
1028154,23455.894
82450,2254.671
4680664,32846.858
544117,11016.073
1511266,20158.414
2447954,11252.282
1596,2138.923
21957249,12389.058
1651735,12748.112
37903,6972.980
1396259,7546.076
1057829,14698.035
2021765,4503.157
510575,3913.907
4117,3222.569
37788,7045.911
324,10780.702
73693,4243.457
13156622,42235.418
6953250,35178.918
3161850,6836.877
7,1024.539
1437897,9265.892
2107994,14083.722
500,7315.873
1374,611.860
246,753.923
1156702,4496.136
580591,7388.540
506407,8457.821
6245,6018.450
3138,2738.746
7462,1831.655
3778987,1466.212
1896297,3668.115
6792,3011.572
9233220,14347.778
41857,14521.882
143203401,142899.715
9994,2700.819
914040,3324.424
87736,10448.440
133798,14448.618
115506,680.183
246,739.768
34017,10414.935
1034895,966.859
3620218,21922.081
893357,2838.712
476497,3163.285
1407888,20513.766
3019667,4647.461
4112518,14393.201
259268,585.629
2399278,10207.742
33940256,32814.236
945643,3235.818
8756063,11297.959
324,9855.800
144,7428.998
23006,13321.384
134,1414.281
1179628,855.000
237,9166.523
456288,2882.224
2874079,1496.859
53,627.134
7839716,9035.926
6804454,26979.985
3343,921.027
1206802,3468.883
1288557,856.654
5778854,12501.097
283706,947.361
6227153,23237.819
99,9465.075
5351,2638.940
29256,12835.496
169450,1751.946
4106523,1359.655
2360806,1339.723
246,793.051
644924,17934.926
7498,10479.294
2446260,18906.112
4272,1290.081
558691,5090.345
6,815.448
6665400,26004.000
6923688,11505.831
1111581,753.644
51573027,41502.476
12453439,9753.107
6045768,10421.300
1740978,862.931
55081,2406.768
9463943,26785.498
14527905,23116.842
2983,3094.075
601197,1662.442
175109,2144.954
246,664.819
51,299.991
4,535.807
1301695,786.679
346643,4760.383
108929,7158.108
15416201,26949.800
848779,509.462
104,347.614
3229725,802.524
10283018,16983.944
246,511.825
3669318,3612.382
500,3975.906
694646,3825.504
14941621,7274.965
1480779,11732.675
10010652,8810.739
246,494.745
16,498.699
17932,7634.830
3544,518.146
606199,2430.535
1197,1023.194
548265,7565.814
2194856,8713.458
104,306.186
417406,10211.579
947557,6496.466
22974324,6590.014
1882,660.125
152152,2776.948
1241317,2028.619
12,4605.734
65,478.710
713804,4326.206
246,485.788
737712,12693.653
313,1424.408
1119443,2038.695
303218,4469.390
13366,3855.312
7625615,12273.349
206959,2284.481
3,759.684
107,5252.955
532577,5684.597
487373,1896.147
7733709,10423.817
11064500,6972.016
393067,1977.107
66992,6818.793
26334210,6103.097
639563,1704.690
23118,6930.473
821,871.168
273,3911.267
152434394,84898.205
2036502,4755.130
12961839,9453.054
2525930,747.518
5312792,21298.052
903286,4443.984
16108219,4845.282
325662,5469.777
129,4769.428
779726,7399.414
246,431.359
2385929,472.720
164259,4887.420
29558860,5955.430
201535,3372.345
218078,1203.213
814,551.441
104,265.698
853544,14268.158
7702376,20251.618
1660015,1544.243
32913751,67230.616
389511,10142.434
3650650,29926.038
500,9730.855
59518,2857.755
900430,10757.634
646939,20298.353
395091,3419.437
8816042,36171.142
55881,3056.822
95487,5091.446
11263,8769.058
7023,1997.311
23865628,14613.203
258,10702.040
551305,5609.662
104,758.528
11529822,16528.500
71,1758.357
3251,2661.030
3079728,8702.386
1118455,1195.626
246,1091.915
13493,1682.191
124,14196.489
16304,13988.405
55957,2598.191
306469,11174.255
20154624,54369.450
440336,4249.028
246,1213.237
55,10001.864
8250728,17986.619
27,1714.534
501674,5137.725
25,2433.829
1762315,11911.569
15876616,33951.764
7026169,20287.567
339596,3720.697
310,11829.638
177673,862.736
1274,2693.660
1345260,25319.727
818930,988.516
14765736,29720.819
65683,3092.263
134625,14857.028
18327,7568.337
25602813,15014.114
3111644,27160.657
3070362,15672.353
45,1684.338
761337,14289.536
2200688,1149.429
8653951,14268.673
125000,8419.695
2865135,6343.953
26118,5915.239
35,6091.860
129279,2928.044
4696114,34318.008
1571016,28323.566
2828382,21767.681
3263081,20786.207
2932589,6730.953
6292,7870.069
3230838,20899.067
3542061,8550.406
175142,23734.229
224,13293.190
19294555,76767.348
1177306,1388.731
246,1153.638
666702,946.196
23660,8253.885
3997193,22832.952
275194,1236.624
157,1291.463
1754789,1637.211
246,681.647
33490375,58105.094
309,6774.428
15800313,57648.353
377232,9586.844
873805,12982.333
299,5795.329
42970,3196.265
464611,11673.357
596543,1240.331
50153,15980.792
789176,939.099
9022055,11619.915
246,1289.665
911137,973.919
158933,9578.459
21674311,46339.163
40970,8124.604
1700485,22807.154
1488324,9115.321
217,1251.195
75947,3288.164
11670,9599.225
170,9838.942
91,2478.470
1366,1373.696
7037,11911.723
242193,6955.169
500,10068.185
246,1151.641
500,9886.199
387173,3672.244
162286,4698.152
42856,1041.735
9884107,27825.803
12104938,41276.343
36908230,79606.723
150,1008.758
1009874,5015.919
500,9652.988
14879176,75664.239
1030708,1090.179
30384,14370.112
24,13888.368
723077,6737.300
246,1103.714
1532998,1467.277
104,691.147
776095,5261.520
5197,2424.056
6386394,29250.635
5430007,27394.624
246,1074.333
92143658,68576.609
246,1074.881
677875,6030.613
9634,2593.606
5501841,17567.478
39534,13655.773
285335,871.258
19,1198.846
736,6134.271
1001869,23871.725
2746767,18330.554
246,1119.436
560404,1225.797
10,6410.862
1057967,7562.705
123,5612.927
1166,13542.142
4266907,15090.071
24584846,13514.618
681969,994.906
2103,1720.800
4950217,16033.523
308429,20283.981
332,12228.247
5017634,34195.424
3523498,19564.890
7089988,86622.051
1493176,1412.221
1424925,18906.495
207,9156.776
24671103,50674.694
18342439,27908.630
205311,4944.092
9082,8863.548
1468985,1349.466
254,2056.854
3302594,1595.720
1117118,5061.461
13815607,20482.059
105324,2822.348
316991,2606.009
8654,3189.973
2321628,1499.652
2028331,1540.854
699354,932.290
37373859,70782.688
805,14076.778
306467,830.355
246,1124.886
1238,14029.793
263,9736.274
32040312,15833.922
440665,6794.927
457869,15231.761
29,1149.452
324,12201.623
500,8792.911
87755,2453.981
54926823,75247.697
18725325,39494.249
1323,15252.307
1389325,9341.804
2054428,14706.579
2223663,4963.263
1294205,1050.605
57829,3813.181
147558,5406.727
67996,2462.380
1,1238.361
101152,2143.701
163283,2585.083
15770,2100.352
9489433,30349.491
1314894,4558.633
315362,5018.002
705187,12287.953
5480,11701.164
51,686.172
186862179,201423.913
1266689,920.347
315207,1171.532
1332589,10722.283
2801478,17902.217
1456637,8705.406
5106,20393.535
104,669.783
261240,20409.193
134826,3865.247
1988,2549.961
1129423,4122.609
768164,15623.512
30972,1478.384
398841,2694.272
56665,2927.244
1435762,11039.020
500,7943.001
145,1810.084
369459,6429.700
5493125,18899.118
3146831,12662.170
710630,12544.901
4107391,9592.968
8503,8999.754
68,9501.203
95,2090.933
350095,4701.885
3083,2478.080
414476,5167.349
4754118,30393.041
818396,3643.102
14457202,45184.183
1248410,11490.315
3901996,19730.809
4024397,19288.292
4117,3474.444
133034,5704.164
485439,16984.100
35775,18167.382
2648509,5999.917
103,9658.499
143067,17776.453
1064364,19892.983
892250,8864.476
7343210,30600.509
8298722,10868.778
124,2206.294
500,9379.798
840953,25859.411
1166126,13600.591
30777,1816.398
1000324,4228.925
202176,6203.167
496222,6011.347
24183029,12536.486
233957,20284.112
352,5494.224
3441,15378.455
4336010,1967.136
2716968,5838.312
7262,3014.456
2553517,28867.889
687412,961.124
217857,18949.332
31909,7432.212
419151,21766.471
3533131,1137.169
11401,6677.431
102831,2482.251
696661,507.264
120307,7167.080
7298484,30481.441
2006945,10943.995
232422,2339.414
7437,742.708
246,1081.358
1882102,1467.806
356336,6395.033
10951467,33354.435
91020920,122070.062
2342915,13590.013
7620012,14575.605
599546,9189.520
1260688,9400.910
1715054,4655.668
8010623,31477.249
2436905,1545.818
106863,8173.479
47511,4261.323
275258,3331.705
26951,3819.970
10288320,42933.803
1571820,13992.518
15171,681.616
109867,712.324
405443,3006.208
146900,4166.354
799820,13240.145
863014,918.551
212741,8013.865
134,1575.006
2812001,10836.031
2540144,1621.626
539263,1171.602
420,11900.747
42331,8771.152
2229076,11151.650
15661734,28077.093
45919,1926.679
1740211,5164.602
324,12037.699
104,605.694
330544,3189.583
19204,3917.473
5930843,10501.779
26224122,14684.112
6955095,18173.208
17,9427.158
308283,3891.616
167356,8681.382
1699384,1419.205
7272260,13335.950
21392,7386.793
2073234,13019.768
1193310,1161.264
162732,8466.794
246,1065.711
3524,14120.973
65,2091.888
6936401,23158.814
47,1125.284
112836,4015.344
1457341,19987.610
21197438,12703.631
408252,882.282
73383,2892.767
579833,12145.437
2689155,1630.640
3,1033.406
53,787.553
1773789,29892.108
39557,6962.521
882,2143.531
95086,17092.807
211154,780.815
746229,21939.564
18793943,76314.516
603174,14682.841
804470,4484.458
9334,1409.423
18212,823.633
922659,9333.393
292,4970.567
416015,8536.331
2477701,1124.040
10646741,12951.795
157,910.671
482266,12661.272
2930055,1234.217
133773,4783.935
23926,2345.241
676174,13488.957
3543127,1827.112
546475,13418.088
88208,2429.876
130507,2950.796
171040,10310.498
19436906,11732.945
148441,8664.866
7095,7489.711
250128,755.798
8759325,11041.313
65561474,87347.351
133001,5875.992
245811,16242.492
98924048,83968.882
1957841,10086.396
246,1013.496
8990547,51370.191
83160,2944.068
43,1537.503
20072729,56461.553
1700346,34922.896
71014,12864.287
86419,13726.731
615231,3952.103
13041755,12337.381
500,8542.632
37838,2818.319
8796,5654.243
714584,7665.854
214906,4422.165
1434,6664.644
8502,2807.342
500,9044.022
2,2105.871
1929525,26843.585
36,756.120
270629,2695.136
104,697.770
39577,922.666
4413475,39617.577
18315711,15362.128
233,12198.686
4270719,10625.532
500,8885.743
4,1217.258
2256123,1525.869
2279171,5311.601
276,11679.358
28361,1561.436
34768,5427.459
520591,9166.091
19,1139.724
1168895,18071.524
944,1154.375
242293,12309.496
66935,2758.999
176,6443.478
77562,9088.294
5893,6289.380
1737730,9105.888
24310927,93885.163
39416,2227.284
350345,3268.547
305182,7219.887
28413977,36953.560
134,1056.475
1219429,24640.963
542,11323.095
3625,3372.287
104,675.191
1007301,6957.840
77476,906.432
944,8426.981
2594137,26477.373
326836,1100.359
246,1099.400
537307,9782.620
164826,6379.796
134,1624.862
115092,10244.677
5759875,28751.351
478562,3660.500
20327763,15759.585
4801738,9944.531
1051,17957.472
51,533.244
150,1189.766
36464,2575.818
11400420,11394.361
29570,2778.426
960,6241.991
1695,13246.860
501404,4280.945
34997768,54545.344
7196074,29559.275
891179,6455.111
9535015,13747.978
3524,14650.935
1682472,13500.245
573352,5448.635
56,947.364
2432238,1470.253
2367142,21116.649
246,1042.473
5887598,21797.639
4039014,33312.104
1128830,12854.716
2996,3198.001
33300,3445.602
559911,3862.635
246,937.200
211486,759.115
303295,2577.983
3599824,6422.800
377111,1038.522
35,1691.432
9108415,20500.704
203239,9492.267
767148,3621.510
500,8889.290
16579,2109.195
528104,988.231
3706481,12441.019
28588786,13970.067
4718579,28612.881
14880,8782.313
309,6590.293
1592354,24966.027
58710,16053.664
3398200,17001.363
122684,2051.764
440583,4194.879
6066,1872.601
45,11728.770
240732,10815.084
8869,2235.229
5875491,26648.160
9,1339.614
246,1138.760
535806,1165.509
51031,4579.349
26008,15182.997
22034091,17581.740
1027244,4469.307
383,6161.646
25342240,12156.175
1235033,23013.177
14072566,62508.615
2034490,1025.731
264283,2197.593
1036722,18179.967
658826,990.256
17352463,49477.329
13730,3381.760
695032,11931.023
303,5892.627
44380,15332.752
2003664,4882.221
313,1558.319
39661,1423.146
9405450,29679.895
1561905,8197.295
784383,8824.579
5697180,20821.984
2373178,11438.337
152,5900.968
6522183,30723.541
178885,7330.234
228,1760.141
148486,13215.132
575125,883.620
2673452,1472.893
12907928,10541.360
528,616.634
39,7855.997
31583327,14242.624
1393,671.975
2063072,16883.107
246,1024.467
266425,13627.354
11,1070.109
1156450,8363.525
92,2078.726
39810,1936.079
674082,15348.598
124,11973.779
1121,12122.459
31,11079.939
31963433,39157.643
176,7484.009
545303,2655.106
227,11354.953
56911,11980.611
134,1499.782
104,659.219
4658765,13977.965
1340,7339.030
45603311,78329.159
96,623.993
230081,11560.118
3565604,9846.717
9040,1139.308
104,592.024
246,1050.968
17615068,38128.305
85,5251.608
161550,2318.635
35,1865.959
9659,2819.927
16279,1542.627
793578,21320.677
964221,3526.045
3759343,20838.852
246,980.962
2269806,3956.628
21057,10660.704
1152088,11972.494
539600,18939.548
22893364,27194.223
2538337,10334.285
178,12874.066
14,730.645
2004367,8423.480
1340508,19794.438
57928,1745.932
950109,2695.346
68534,3168.236
5251655,10171.774
403543,574.851
77,851.812
5473,2800.424
580,11019.511
104,667.125
816410,15872.633
38665452,58005.771
159082,2344.432
67439,9686.176
171042,3402.112
61584,5209.465
900491,5113.143
636784,466.927
1181887,829.630
2920285,1337.570
3332810,8775.850
12784792,9564.944
500,6150.192
12704118,20960.922
425590,437.385
500,9342.833
1434,6955.691
45461,6743.836
3106867,35574.680
3518822,26225.579
76957,21854.168
253422,26194.295
19797003,79071.429
4094,771.666
135868,3071.779
348135,4740.908
246,1086.071
1839,6886.604
54128,9802.282
2472724,22001.961
3160577,1794.440
4322950,21717.549
28477499,14639.423
79409,6232.011
3908113,51803.743
1686,2305.131
7774457,21919.018
246,1194.794
246,1230.900
825470,931.965
4183945,2024.395
997655,1200.438
35600,1924.568
1478590,11854.006
204543,1262.635
1691406,10655.876
10167443,40593.546
134662,16684.412
9750392,68584.100
292488,9443.375
18195307,54281.565
1858485,39228.100
1149816,7749.801
611932,6194.142
12365369,15987.389
9828,2372.862
44592056,89840.767
35692455,17054.701
93021,6755.691
321954,2900.453
104,730.271
6876107,30898.050
126498631,156383.430
1462622,11275.526
690997,4269.315
635,7976.209
332760,7562.164
664676,14693.707
1131573,14707.377
106,10429.749
39065,16698.540
4751,6377.345
28918,1072.525
13652942,11803.355
170428,2743.071
72924,7969.109
65,748.510
182,10350.219
9699,2710.728
11072047,15288.662
1496753,10346.635
53,848.765
833593,14365.030
987966,1106.651
2072315,11217.098
3850743,1802.181
340311,16780.735
246,1134.795
104,812.986
246,989.600
1625187,13873.797
3229668,29807.748
134,1367.435
3524,15851.776
104,673.768
123,1183.871
18246189,16986.628
14852,2272.506
496747,7156.847
866363,1399.838
3761258,15970.160
246,1194.965
630350,1056.612
4161337,7649.136
9721942,30812.643
183950,3640.879
1573901,14597.168
366276,6742.121
215577,4469.356
3316468,1748.708
8471,2976.759
676370,26868.405
11925,2724.672
2292219,31972.567
7276,2572.367
3549717,6821.877
42968979,80380.186
23,1159.056
34,6489.542
117451,9394.861
6,826.312
55189,3217.362
23,1664.288
8121107,47775.517
179835,17103.273
787601,16990.917
677301,988.994
104,665.030
